LOCALITA;DATA;TMEDIA °C;TMIN °C;TMAX °C;PUNTORUGIADA °C;UMIDITA %;VISIBILITA km;VENTOMEDIA km/h;VENTOMAX km/h;RAFFICA km/h;PRESSIONESLM mb;PRESSIONEMEDIA mb;PIOGGIA mm;FENOMENI
Torino;1/5/2019;"16";"10";"22";"6";"53";"19";"6";"13";"0";"1013";"0";"0";""
Torino;2/5/2019;"14";"10";"19";"10";"75";"19";"8";"22";"0";"1011";"0";"0";"pioggia temporale "
Torino;3/5/2019;"14";"10";"17";"9";"77";"18";"8";"22";"0";"1008";"0";"0";"pioggia "
Torino;4/5/2019;"14";"9";"18";"9";"68";"20";"5";"17";"0";"1004";"0";"0";""
Torino;5/5/2019;"12";"10";"16";"6";"52";"21";"10";"18";"0";"1002";"0";"0";"pioggia temporale "
Torino;6/5/2019;"12";"4";"18";"2";"40";"18";"7";"17";"0";"1012";"0";"0";""
Torino;7/5/2019;"12";"7";"18";"4";"55";"20";"8";"13";"0";"1017";"0";"0";""
Torino;8/5/2019;"11";"9";"14";"8";"84";"11";"8";"13";"0";"1013";"0";"0";"pioggia "
Torino;9/5/2019;"13";"8";"19";"9";"77";"15";"7";"11";"0";"1006";"0";"0";"pioggia "
Torino;10/5/2019;"16";"9";"21";"10";"67";"21";"7";"11";"0";"1010";"0";"0";""
Torino;11/5/2019;"15";"11";"21";"11";"71";"19";"9";"39";"0";"1012";"0";"0";"pioggia temporale "
Torino;12/5/2019;"15";"10";"21";"4";"49";"19";"10";"28";"0";"1014";"0";"0";""
Torino;13/5/2019;"16";"11";"22";"5";"49";"20";"7";"13";"0";"1019";"0";"0";""
Torino;14/5/2019;"15";"9";"20";"7";"61";"19";"8";"18";"0";"1017";"0";"0";"pioggia "
Torino;15/5/2019;"13";"8";"17";"4";"55";"22";"9";"18";"0";"1014";"0";"0";"pioggia "
Torino;16/5/2019;"14";"7";"20";"7";"62";"20";"6";"13";"0";"1012";"0";"0";"pioggia "
Torino;17/5/2019;"12";"10";"15";"9";"80";"13";"13";"22";"0";"1009";"0";"0";"pioggia "
Torino;18/5/2019;"11";"9";"13";"10";"90";"17";"9";"17";"0";"1008";"0";"0";"pioggia "
Torino;19/5/2019;"12";"11";"16";"11";"90";"13";"6";"17";"0";"1005";"0";"0";"pioggia "
Torino;20/5/2019;"14";"11";"19";"12";"84";"15";"6";"15";"0";"1005";"0";"0";"pioggia nebbia "
Torino;21/5/2019;"17";"11";"24";"12";"74";"20";"7";"15";"0";"1009";"0";"0";"pioggia temporale "
Torino;22/5/2019;"18";"12";"24";"12";"69";"21";"7";"13";"0";"1013";"0";"0";"pioggia temporale "
Torino;23/5/2019;"19";"13";"25";"13";"68";"20";"7";"15";"0";"1015";"0";"0";"pioggia temporale nebbia "
Torino;24/5/2019;"18";"14";"24";"13";"71";"20";"8";"24";"0";"1013";"0";"0";"pioggia temporale "
Torino;25/5/2019;"17";"14";"23";"13";"75";"17";"7";"21";"0";"1014";"0";"0";"pioggia temporale "
Torino;26/5/2019;"17";"14";"21";"13";"81";"15";"6";"13";"0";"1015";"0";"0";"pioggia "
Torino;27/5/2019;"16";"14";"17";"13";"84";"16";"6";"15";"0";"1011";"0";"0";"pioggia "
Torino;28/5/2019;"16";"13";"21";"13";"83";"12";"7";"22";"0";"1006";"0";"0";"pioggia temporale "
Torino;29/5/2019;"16";"8";"22";"9";"65";"20";"8";"15";"0";"1012";"0";"0";""
Torino;30/5/2019;"18";"11";"24";"8";"55";"19";"8";"15";"0";"1020";"0";"0";""
Torino;31/5/2019;"18";"13";"24";"11";"62";"21";"8";"13";"0";"1024";"0";"0";""
